Station,ISO_Timestamp,Excel_Timestamp,Temperature (F),Dew Point (F),Wind Direction (°),Wind Speed (km/h),Barometric Pressure (Pa),Visibility (m),Humidity (%),maxTemperatureLast24Hours (%),minTemperatureLast24Hours (%),precipitationLastHour (%),windChill (%),heatIndex (%),Cloud Layers,Text Description,Time Created
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-02T00:15:00+00:00,46144.010416666664,59.9,47.66,0,0,101250,16090,63.919603605354,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.100918+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T23:55:00+00:00,46143.99652777778,60.440000000000005,47.66,0,0,101220,16090,62.703865947069,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.100955+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T23:35:00+00:00,46143.98263888889,61.519999999999996,47.48,0,0,101190,16090,59.942654354541,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.100975+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T23:15:00+00:00,46143.96875,62.6,47.120000000000005,0,0,101190,16090,56.925993734958,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.100993+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T22:55:00+00:00,46143.95486111111,63.32,46.76,170,5.4,101190,16090,54.756192556369,,,,,,,,2026-05-03T16:57:07.101010+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T22:35:00+00:00,46143.94097222222,64.22,46.76,180,7.56,101190,16090,53.057416289913,,,,,,,,2026-05-03T16:57:07.101026+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T22:15:00+00:00,46143.927083333336,65.12,46.22,160,5.4,101190,16090,50.380103329761,,,,,,,,2026-05-03T16:57:07.101043+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T21:55:00+00:00,46143.913194444445,64.58,44.96,160,5.4,101190,16090,48.943595103717,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101060+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T21:35:00+00:00,46143.899305555555,65.12,45.14,200,7.56,101220,16090,48.360513119051,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101078+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T21:15:00+00:00,46143.885416666664,65.84,44.42,200,9.36,101220,16090,45.891022099284,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101095+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T20:55:00+00:00,46143.87152777778,66.2,44.42,180,9.36,101250,16090,45.321576181554,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101112+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T20:35:00+00:00,46143.85763888889,66.02,43.519999999999996,160,7.56,101250,16090,44.06519118757,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101130+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T20:15:00+00:00,46143.84375,66.38,43.34,170,11.16,101250,16090,43.220118799573,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101147+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T19:55:00+00:00,46143.82986111111,65.12,42.44,140,7.56,101290,16090,43.621002800741,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101164+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T19:35:00+00:00,46143.81597222222,64.94,42.260000000000005,150,5.4,101320,16090,43.592609794503,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101182+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T19:15:00+00:00,46143.802083333336,65.48,42.44,180,7.56,101390,16090,43.078078195978,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101199+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T18:55:00+00:00,46143.788194444445,66.74000000000001,42.620000000000005,160,7.56,101420,16090,41.522848551775,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101217+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T18:35:00+00:00,46143.774305555555,66.74000000000001,42.260000000000005,130,9.36,101420,16090,40.952312866443,,,,,,SCT at 1430m,Partly Cloudy,2026-05-03T16:57:07.101235+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T18:15:00+00:00,46143.760416666664,66.02,41.36,120,9.36,101420,16090,40.554889806532,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101254+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T17:55:00+00:00,46143.74652777778,64.04,39.92,290,5.4,101420,16090,41.092708039764,,,,,,SCT at 1520m; SCT at 1830m,Partly Cloudy,2026-05-03T16:57:07.101272+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T17:35:00+00:00,46143.73263888889,64.04,39.92,100,11.16,101460,16090,41.092708039764,,,,,,OVC at 1520m,Cloudy,2026-05-03T16:57:07.101290+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T17:15:00+00:00,46143.71875,64.22,39.2,140,9.36,101520,16090,39.706176836897,,,,,,,,2026-05-03T16:57:07.101307+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T16:55:00+00:00,46143.70486111111,63.14,40.1,150,7.56,101490,16090,42.707055693423,,,,,,SCT at 1520m,Partly Cloudy,2026-05-03T16:57:07.101324+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T16:35:00+00:00,46143.69097222222,63.14,38.660000000000004,100,5.4,101520,16090,40.376898717798,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101341+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T16:15:00+00:00,46143.677083333336,62.42,38.660000000000004,110,7.56,101590,16090,41.412268410577,,,,,,BKN at 1830m,Mostly Cloudy,2026-05-03T16:57:07.101359+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T15:55:00+00:00,46143.663194444445,61.34,38.48,10,7.56,101630,16090,42.719854472928,,,,,,,,2026-05-03T16:57:07.101377+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T15:35:00+00:00,46143.649305555555,59.36,37.22,130,5.4,101630,16090,43.623160004189,,,,,,,,2026-05-03T16:57:07.101394+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T15:15:00+00:00,46143.635416666664,60.26,38.3,70,9.36,101630,16090,44.076268637272,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101411+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T14:55:00+00:00,46143.62152777778,59.18,37.94,120,9.36,101630,16090,45.163784424561,,,,,,,,2026-05-03T16:57:07.101428+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T14:35:00+00:00,46143.60763888889,58.82,36.68,100,9.36,101630,16090,43.536906386795,,,,,,,,2026-05-03T16:57:07.101445+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T14:15:00+00:00,46143.59375,57.74,36.68,40,16.56,101630,16090,45.255703891081,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101462+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T13:55:00+00:00,46143.57986111111,57.379999999999995,37.22,80,12.96,101630,16090,46.831077278776,,,,,,,,2026-05-03T16:57:07.101479+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T13:35:00+00:00,46143.56597222222,55.94,37.04,70,9.36,101630,16090,48.981917189132,,,,,,,,2026-05-03T16:57:07.101496+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T13:15:00+00:00,46143.552083333336,55.76,36.86,50,11.16,101630,16090,48.954050228336,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101513+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T12:55:00+00:00,46143.538194444445,54.86,37.04,70,11.16,101630,16090,50.940400948162,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.101530+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T12:35:00+00:00,46143.524305555555,54.5,37.04,80,7.56,101590,16090,51.612590012008,,,,,,SCT at 1680m,Partly Cloudy,2026-05-03T16:57:07.101548+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T12:15:00+00:00,46143.510416666664,53.78,37.4,70,11.16,101590,16090,53.742796707421,,,,,,SCT at 1680m,Partly Cloudy,2026-05-03T16:57:07.101565+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T11:55:00+00:00,46143.49652777778,52.879999999999995,37.04,70,7.56,101590,16090,54.762863762106,,,,,,,,2026-05-03T16:57:07.101583+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T11:35:00+00:00,46143.48263888889,52.16,36.68,60,5.4,101560,16090,55.439479196937,,,,,,,,2026-05-03T16:57:07.101600+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T11:15:00+00:00,46143.46875,51.98,36.5,70,5.4,101560,16090,55.413293597663,,,,,,BKN at 2130m,Mostly Cloudy,2026-05-03T16:57:07.101617+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T10:55:00+00:00,46143.45486111111,51.8,37.58,50,5.4,101560,16090,58.205525971959,,,,,,,,2026-05-03T16:57:07.101634+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T10:35:00+00:00,46143.44097222222,52.7,37.04,50,7.56,101560,16090,55.125980481548,,,,,,,,2026-05-03T16:57:07.101673+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T10:15:00+00:00,46143.427083333336,52.16,36.32,50,7.56,101520,16090,54.657257979407,,,,,,BKN at 2130m; OVC at 3350m,Cloudy,2026-05-03T16:57:07.101693+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T09:55:00+00:00,46143.413194444445,52.7,35.6,60,9.36,101490,16090,52.077597498656,,,,,,,,2026-05-03T16:57:07.101710+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T09:35:00+00:00,46143.399305555555,53.24,34.7,40,14.76,101490,16090,49.263381447077,,,,,,,,2026-05-03T16:57:07.101727+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T08:55:00+00:00,46143.37152777778,53.6,36.14,60,18.36,101460,16090,51.476139505773,,,,,,,,2026-05-03T16:57:07.101744+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T08:35:00+00:00,46143.35763888889,53.6,37.04,50,18.36,101460,16090,53.336922628724,,,,,,,,2026-05-03T16:57:07.101760+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T08:15:00+00:00,46143.34375,53.6,37.4,50,12.96,101420,16090,54.097749458034,,,,,,BKN at 2130m,Mostly Cloudy,2026-05-03T16:57:07.101777+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T07:55:00+00:00,46143.32986111111,53.6,37.04,60,11.16,101420,16090,53.336922628724,,,,,,SCT at 3660m,Partly Cloudy,2026-05-03T16:57:07.101795+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T07:35:00+00:00,46143.31597222222,54.14,37.22,50,9.36,101420,16090,52.666534059805,,,,,,SCT at 2590m; BKN at 3660m,Mostly Cloudy,2026-05-03T16:57:07.101812+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T07:15:00+00:00,46143.302083333336,54.14,37.58,50,12.96,101420,16090,53.41718321145,,,,,,BKN at 2290m; OVC at 2900m,Cloudy,2026-05-03T16:57:07.101831+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T06:55:00+00:00,46143.288194444445,54.5,37.58,50,9.36,101460,16090,52.720408902172,,,,,,,,2026-05-03T16:57:07.101848+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T06:35:00+00:00,46143.274305555555,53.96,37.58,50,9.36,101420,16090,53.769431008607,,,,,,,,2026-05-03T16:57:07.101865+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T06:15:00+00:00,46143.260416666664,53.42,37.76,40,7.56,101420,16090,55.230837371805,,,,,,BKN at 2290m,Mostly Cloudy,2026-05-03T16:57:07.101882+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T05:55:00+00:00,46143.24652777778,52.879999999999995,38.660000000000004,60,7.56,101460,16090,58.356363029657,,,,,,,,2026-05-03T16:57:07.101899+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T05:35:00+00:00,46143.23263888889,51.44,40.28,0,0,101420,16090,65.541199022845,,,,,,,,2026-05-03T16:57:07.101916+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T05:15:00+00:00,46143.21875,52.879999999999995,41.9,0,0,101420,16090,66.174800864452,,,,,,BKN at 2590m; BKN at 2740m,Mostly Cloudy,2026-05-03T16:57:07.101933+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T04:55:00+00:00,46143.20486111111,51.620000000000005,42.260000000000005,0,0,101420,16090,70.282907797868,,,,,,BKN at 2590m,Mostly Cloudy,2026-05-03T16:57:07.101951+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T04:35:00+00:00,46143.19097222222,53.42,44.42,360,5.4,101360,16090,71.453249811365,,,,,,,,2026-05-03T16:57:07.101969+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T04:15:00+00:00,46143.177083333336,53.78,44.239999999999995,0,0,101390,16090,70.036222684576,,,,,,,,2026-05-03T16:57:07.101986+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T03:55:00+00:00,46143.163194444445,54.32,42.620000000000005,0,0,101360,16090,64.54152398268,,,,,,BKN at 2590m,Mostly Cloudy,2026-05-03T16:57:07.102003+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T03:35:00+00:00,46143.149305555555,56.66,38.839999999999996,0,0,101360,16090,51.213620284389,,,,,,BKN at 2590m,Mostly Cloudy,2026-05-03T16:57:07.102021+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T03:15:00+00:00,46143.135416666664,56.84,39.38,0,0,101320,16090,51.965229974249,,,,,,SCT at 2590m,Partly Cloudy,2026-05-03T16:57:07.102039+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T02:55:00+00:00,46143.12152777778,57.02,39.38,350,5.4,101360,16090,51.629015340992,,,,,,,,2026-05-03T16:57:07.102056+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T02:35:00+00:00,46143.10763888889,58.459999999999994,41.36,350,9.36,101320,16090,52.939047851333,,,,,,,,2026-05-03T16:57:07.102073+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T02:15:00+00:00,46143.09375,59.36,39.74,10,5.4,101320,16090,48.142883432269,,,,,,SCT at 2590m,Partly Cloudy,2026-05-03T16:57:07.102091+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T01:55:00+00:00,46143.07986111111,54.86,45.86,340,5.4,101290,16090,71.604930104201,,,,,,,,2026-05-03T16:57:07.102108+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T01:35:00+00:00,46143.06597222222,55.58,46.22,0,0,101250,16090,70.712514157369,,,,,,,,2026-05-03T16:57:07.102125+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T01:15:00+00:00,46143.052083333336,57.379999999999995,43.879999999999995,0,0,101220,16090,60.624126803446,,,,,,OVC at 2740m,Cloudy,2026-05-03T16:57:07.102141+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T00:50:00+00:00,46143.03472222222,59.72,46.04,0,0,101190,16090,60.52066875667,,,,,,BKN at 2740m,Mostly Cloudy,2026-05-03T16:57:07.102160+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T00:35:00+00:00,46143.024305555555,59.18,44.42,0,0,101150,16090,58.018139493025,,,,,,SCT at 2740m,Partly Cloudy,2026-05-03T16:57:07.102177+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-05-01T00:15:00+00:00,46143.010416666664,63.14,43.7,0,0,101120,16090,49.060592530488,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102194+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T23:55:00+00:00,46142.99652777778,67.1,35.96,0,0,101120,16090,31.632794211188,,,,,,,,2026-05-03T16:57:07.102211+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T23:35:00+00:00,46142.98263888889,68.0,37.76,0,0,101080,16090,32.921128501263,,,,,,,,2026-05-03T16:57:07.102227+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T23:15:00+00:00,46142.96875,68.72,38.12,350,5.4,101080,16090,32.573722868597,,,,,,,,2026-05-03T16:57:07.102243+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T22:55:00+00:00,46142.95486111111,70.16,39.2,10,9.36,101050,16090,32.346106810642,,,,,20.2201483445,,,2026-05-03T16:57:07.102260+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T22:35:00+00:00,46142.94097222222,71.24000000000001,38.660000000000004,10,11.16,101020,16090,30.529242884959,,,,,20.832708008662777,,,2026-05-03T16:57:07.102277+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T22:15:00+00:00,46142.927083333336,72.68,39.2,20,14.76,101020,16090,29.69733403338,,,,,21.690985944205,CLR at Nonem,Clear,2026-05-03T16:57:07.102297+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T21:55:00+00:00,46142.913194444445,73.58,40.64,10,14.76,100950,16090,30.469692143078,,,,,22.261153072625,CLR at Nonem,Clear,2026-05-03T16:57:07.102316+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T21:35:00+00:00,46142.899305555555,74.84,43.519999999999996,350,11.16,100950,16090,32.634620361314,,,,,23.08768175387889,CLR at Nonem,Clear,2026-05-03T16:57:07.102334+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T21:15:00+00:00,46142.885416666664,74.48,42.260000000000005,0,0,100950,16090,31.471654150797,,,,,22.837315413937223,SCT at 2130m; SCT at 2440m,Partly Cloudy,2026-05-03T16:57:07.102354+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T20:55:00+00:00,46142.87152777778,76.1,46.04,20,12.96,100950,11270,34.439966964447,,,,,23.90482135962722,SCT at 2130m; BKN at 2440m,Mostly Cloudy,2026-05-03T16:57:07.102389+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T20:35:00+00:00,46142.85763888889,75.56,46.58,20,11.16,100920,16090,35.787216491791,,,,,23.60999954173,SCT at 2290m; BKN at 2590m,Mostly Cloudy,2026-05-03T16:57:07.102410+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T20:15:00+00:00,46142.84375,75.02,46.94,360,5.4,100920,16090,36.935655278352,,,,,23.309986554490557,BKN at 2290m,Mostly Cloudy,2026-05-03T16:57:07.102429+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T19:55:00+00:00,46142.82986111111,74.84,47.120000000000005,360,5.4,100920,16090,37.41116560221,,,,,23.21240265739111,,,2026-05-03T16:57:07.102447+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T19:35:00+00:00,46142.81597222222,73.75999999999999,46.4,0,0,100950,16090,37.750598662586,,,,,22.561265631745556,,,2026-05-03T16:57:07.102466+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T19:15:00+00:00,46142.802083333336,73.4,47.84,340,5.4,100980,16090,40.338258911441,,,,,22.408832316021112,SCT at 1680m; SCT at 2130m; BKN at 2440m,Mostly Cloudy,2026-05-03T16:57:07.102486+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T18:55:00+00:00,46142.788194444445,73.04,49.64,50,9.36,101020,16090,43.671083921289,,,,,22.275856080167223,BKN at 1680m; BKN at 2130m; BKN at 2440m,Mostly Cloudy,2026-05-03T16:57:07.102505+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T18:35:00+00:00,46142.774305555555,73.94,50.36,200,9.36,101020,16090,43.51896048051,,,,,22.821883968102224,SCT at 1680m; BKN at 2440m,Mostly Cloudy,2026-05-03T16:57:07.102525+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T18:15:00+00:00,46142.760416666664,73.04,49.82,210,11.16,101020,16090,43.964573588923,,,,,22.283519421488332,CLR at Nonem,Clear,2026-05-03T16:57:07.102544+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T17:55:00+00:00,46142.74652777778,72.14,50.36,0,0,101050,16090,46.238370926259,,,,,21.79289079640778,SCT at 1520m; SCT at 1830m,Partly Cloudy,2026-05-03T16:57:07.102563+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T17:35:00+00:00,46142.73263888889,71.96,51.26,200,7.56,101050,16090,48.097395041048,,,,,21.73143198162722,,,2026-05-03T16:57:07.102582+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T17:15:00+00:00,46142.71875,70.16,50.18,0,0,101080,16090,49.123246206251,,,,,20.658218095385557,,,2026-05-03T16:57:07.102599+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T16:55:00+00:00,46142.70486111111,70.16,50.72,340,5.4,101080,16090,50.117131105193,,,,,20.684169534413332,SCT at 1280m; BKN at 1460m,Mostly Cloudy,2026-05-03T16:57:07.102618+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T16:35:00+00:00,46142.69097222222,70.7,51.26,10,7.56,101080,16090,50.197344037945,,,,,21.016263983212777,SCT at 1280m; BKN at 1460m,Mostly Cloudy,2026-05-03T16:57:07.102637+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T16:15:00+00:00,46142.677083333336,69.62,49.82,0,0,101120,16090,49.371730746235,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102656+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T15:55:00+00:00,46142.663194444445,68.9,49.46,60,5.4,101120,16090,49.929381243972,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102673+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T15:35:00+00:00,46142.649305555555,68.0,49.1,40,7.56,101120,16090,50.809513009529,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102691+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T15:15:00+00:00,46142.635416666664,67.64,49.46,40,18.36,101120,16090,52.138183670639,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102708+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T14:55:00+00:00,46142.62152777778,66.38,50.72,40,11.16,101120,16090,57.067144377835,,,,,,,,2026-05-03T16:57:07.102725+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T14:35:00+00:00,46142.60763888889,65.48,50.36,50,12.96,101150,16090,58.096638240206,,,,,,,,2026-05-03T16:57:07.102742+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T14:15:00+00:00,46142.59375,62.78,52.879999999999995,60,7.56,101190,16090,70.071037037849,,,,,,OVC at 1830m,Cloudy,2026-05-03T16:57:07.102759+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T13:55:00+00:00,46142.57986111111,60.62,55.22,50,5.4,101190,16090,82.373548620665,,,,,,OVC at 1830m,Cloudy,2026-05-03T16:57:07.102776+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T13:35:00+00:00,46142.56597222222,58.64,56.120000000000005,0,0,101190,16090,91.329326517589,,,,,,OVC at 1520m,Cloudy,2026-05-03T16:57:07.102794+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T13:15:00+00:00,46142.552083333336,58.28,55.76,0,0,101220,16090,91.316426837871,,,,,,OVC at 1520m,Cloudy,2026-05-03T16:57:07.102811+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T12:55:00+00:00,46142.538194444445,58.1,56.3,0,0,101190,16090,93.722243012833,,,,,,OVC at 1520m,Cloudy,2026-05-03T16:57:07.102828+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T12:35:00+00:00,46142.524305555555,58.1,55.58,0,0,101250,16090,91.3099663793,,,,,,BKN at 1520m; OVC at 3050m,Cloudy,2026-05-03T16:57:07.102846+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T12:15:00+00:00,46142.510416666664,57.74,55.76,0,0,101190,16090,93.10362246022,,,,,,OVC at 3050m,Cloudy,2026-05-03T16:57:07.102863+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T11:55:00+00:00,46142.49652777778,56.3,55.22,0,0,101150,16090,96.161225528784,,,,,,BKN at 3050m,Mostly Cloudy,2026-05-03T16:57:07.102880+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T11:35:00+00:00,46142.48263888889,58.1,54.86,0,0,101190,16090,88.952522226204,,,,,,SCT at 3660m,Partly Cloudy,2026-05-03T16:57:07.102897+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T11:15:00+00:00,46142.46875,56.66,55.4,0,0,101120,16090,95.54101368086,,,,,,SCT at 3660m,Partly Cloudy,2026-05-03T16:57:07.102914+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T10:55:00+00:00,46142.45486111111,57.02,55.4,0,0,101050,16090,94.308237005409,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102931+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T10:35:00+00:00,46142.44097222222,57.2,55.4,0,0,101050,16090,93.698536677741,,,,,,SCT at 1430m,Partly Cloudy,2026-05-03T16:57:07.102947+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T10:15:00+00:00,46142.427083333336,57.379999999999995,55.22,0,0,100980,16090,92.486706315588,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102965+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T09:55:00+00:00,46142.413194444445,56.84,55.94,10,5.4,100950,16090,96.799241030365,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102982+00:00
"Lincolnton, Lincolnton-Lincoln County Regional Airport",2026-04-30T09:35:00+00:00,46142.399305555555,56.48,55.76,0,0,100980,16090,97.428123823401,,,,,,CLR at Nonem,Clear,2026-05-03T16:57:07.102999+00:00
